fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
8.53,13-07-2023 13:37,-74.00821369,40.73679603,-73.99365857,40.76276272,6
9.12,21-07-2023 16:46,-73.97975109,40.77729192,-73.96902639,40.74667227,3
10.46,05-09-2023 16:20,-73.96174597,40.76427382,-73.99966455,40.74060439,6
7.02,03-05-2023 14:53,-73.97700474,40.75326124,-73.99130708,40.77053851,3
6,28-11-2023 19:04,-73.99382183,40.75670324,-74.00531551,40.76707525,3
10.1,11-08-2023 05:42,-73.96282989,40.745176,-73.95715241,40.77899657,5
4.28,19-08-2023 02:09,-73.99381698,40.73486386,-73.99137376,40.74231585,6
11.69,19-07-2023 22:19,-73.96601809,40.74135836,-73.99617201,40.77440996,6
10.4,03-10-2023 14:36,-73.97338449,40.76547077,-73.96616375,40.72524411,5
7.82,08-05-2023 00:17,-73.99980022,40.72086361,-73.99803359,40.74468796,5
9.78,26-08-2023 00:32,-73.95569197,40.72696436,-73.99558348,40.74792245,1
7.66,23-05-2023 23:42,-73.99796138,40.72276016,-74.00378302,40.74645246,3
10.05,28-02-2023 19:17,-73.95062478,40.72244373,-73.95222769,40.75750589,5
12.04,19-01-2023 07:17,-74.00956137,40.77132764,-73.99514174,40.73021247,1
10.31,24-01-2023 03:59,-73.994191,40.76221947,-73.9502602,40.77198713,4
4.12,28-05-2023 23:30,-73.99800838,40.74845043,-73.99943103,40.75310584,5
12.83,27-06-2023 15:30,-74.0091604,40.72587005,-74.00876089,40.77425257,1
8.81,31-07-2023 13:07,-73.96605793,40.74949695,-73.95625838,40.7201579,2
6.2,30-04-2023 13:03,-73.96839445,40.74840831,-73.97519896,40.75779929,5
8.13,20-11-2023 17:39,-73.96245894,40.73039211,-73.9889154,40.74474747,4
6.28,09-01-2023 07:33,-73.99459809,40.7460311,-73.97919962,40.75030594,1
7.35,19-10-2023 11:15,-73.98333989,40.74391028,-73.99435638,40.76462827,6
8.27,18-11-2023 12:54,-73.97045319,40.75695101,-73.97191447,40.7336291,6
9.46,29-06-2023 03:13,-73.98361389,40.75810562,-73.97301189,40.73229397,5
11.87,16-03-2023 20:05,-73.96816045,40.72271824,-74.00518846,40.76218047,5
6.58,14-08-2023 12:17,-73.9719616,40.74247676,-73.95535871,40.75128195,2
8.85,03-08-2023 18:28,-74.00312113,40.75755159,-73.98236848,40.73401835,1
8.62,27-10-2023 06:26,-73.96313741,40.75018818,-73.99829075,40.74904112,1
8.62,17-09-2023 10:43,-73.96675942,40.77138939,-73.99155697,40.7475735,1
4.4,26-09-2023 10:27,-73.97064994,40.75952162,-73.95802669,40.76148667,3
5.32,26-03-2023 10:41,-74.00069438,40.72977607,-73.98700889,40.72015967,6
9.44,09-08-2023 17:10,-73.99392021,40.72423412,-73.97628233,40.75520562,2
8.99,10-08-2023 09:08,-73.98640938,40.75854516,-73.95313862,40.75634069,6
12.87,01-05-2023 13:51,-73.99320422,40.72159068,-73.97089701,40.76473061,1
9.65,29-12-2023 06:44,-73.99633138,40.75514653,-73.969457,40.77335383,2
11.4,05-10-2023 15:06,-73.96167854,40.77641381,-73.99508587,40.74641139,3
5.86,21-08-2023 06:50,-73.97170607,40.75452845,-73.96990229,40.74055121,1
7.9,23-10-2023 05:57,-73.97607167,40.7432902,-73.98637184,40.72613922,2
10.92,30-03-2023 15:05,-73.99644284,40.75859729,-73.95533745,40.74021015,2
11.99,03-10-2023 19:56,-73.95491541,40.74749517,-74.00222767,40.72410908,3
6.6,21-03-2023 08:40,-73.99852902,40.75273701,-73.99286158,40.76816921,2
10.38,11-06-2023 05:19,-73.96230294,40.77648789,-74.00603996,40.76842037,3
9.46,11-10-2023 02:00,-73.95199964,40.74316616,-73.98714577,40.74503426,5
13.61,08-06-2023 00:59,-73.96637444,40.77767143,-74.00109764,40.73557847,2
11.91,02-12-2023 09:26,-73.95042847,40.77432104,-73.95929137,40.7270812,3
10.49,19-06-2023 20:35,-73.97093693,40.73174747,-73.95449741,40.77107423,6
12.49,21-11-2023 12:41,-73.99695238,40.72416168,-73.96983446,40.77264972,4
5.99,06-08-2023 23:33,-73.99777083,40.72604668,-74.00379992,40.73597738,1
9.9,28-08-2023 18:48,-73.99052614,40.72109331,-73.98950215,40.75730563,1
12.37,17-09-2023 14:55,-74.0095722,40.72566658,-73.95213049,40.73551922,1
9.86,19-08-2023 15:23,-73.96909809,40.76098041,-74.00182193,40.7335076,3
5.91,23-02-2023 16:04,-73.99387993,40.72427132,-73.97661064,40.72127248,3
7.46,17-09-2023 04:44,-73.96108901,40.73913854,-73.98882423,40.75462957,1
12.33,06-02-2023 20:12,-73.98844964,40.77069252,-73.95005024,40.72899649,3
4.34,05-05-2023 14:43,-73.98120261,40.72139632,-73.99287666,40.72074227,6
15.35,25-09-2023 06:29,-73.95205867,40.76886811,-74.00713366,40.72629107,2
8.28,13-08-2023 15:23,-73.99546967,40.73691129,-73.96786903,40.73882615,2
9.96,05-10-2023 15:52,-73.96672475,40.72708989,-73.99039564,40.76014979,2
9.22,18-07-2023 02:32,-73.96469293,40.76180423,-73.97054511,40.73215738,5
5.9,21-06-2023 06:56,-73.99674011,40.75773657,-74.00372088,40.77325543,1
10.74,17-09-2023 10:28,-73.97994019,40.77264832,-73.97861621,40.7373093,4
8.73,09-07-2023 07:27,-73.98898788,40.76410426,-73.98748611,40.73987358,1
11.01,27-10-2023 09:54,-73.96368563,40.76820886,-73.97779397,40.73307863,2
5.01,01-09-2023 19:20,-73.972651,40.73692207,-73.95879166,40.73522832,1
7.6,02-06-2023 01:49,-73.98144102,40.73064637,-73.95163516,40.72444811,5
8.09,23-06-2023 09:31,-73.9632382,40.76503689,-73.96481207,40.73768623,2
7.11,22-06-2023 04:05,-73.99589067,40.76841008,-73.9639885,40.77157705,5
6.56,12-03-2023 23:34,-73.96478269,40.77943031,-73.97826383,40.76130547,5
12.9,07-03-2023 03:45,-73.95807754,40.74475706,-74.004156,40.77251609,5
7.86,20-08-2023 08:51,-73.9572827,40.74232109,-73.96997643,40.72629154,2
9.22,29-12-2023 19:19,-73.96297958,40.76658478,-74.00113321,40.747337,5
5.31,02-03-2023 18:52,-73.98551915,40.74044821,-73.99526034,40.73375529,5
7.8,27-03-2023 00:05,-73.95109152,40.77584544,-73.96754505,40.76327294,4
5.31,21-06-2023 23:08,-73.98722438,40.77150477,-73.97058044,40.77821427,1
9.03,05-03-2023 15:58,-73.97168248,40.74573964,-73.99114044,40.76892157,4
12.38,06-04-2023 05:28,-74.00033555,40.76505226,-73.96367735,40.72211669,1
8.17,30-11-2023 04:57,-73.95117307,40.76527257,-73.95364105,40.73899958,2
4.2,18-06-2023 14:20,-73.96776084,40.72618743,-73.97728442,40.72171478,4
13.5,25-08-2023 00:21,-73.96479735,40.77415317,-73.9693388,40.72241002,3
9.05,30-07-2023 00:55,-74.0060534,40.75031514,-73.99369322,40.72477092,2
9.07,20-09-2023 08:17,-73.96419493,40.76958745,-73.95175158,40.73657962,2
7.82,01-08-2023 05:12,-73.96351659,40.73920298,-73.99357771,40.73825217,1
9.01,18-01-2023 09:34,-73.96969364,40.77373139,-73.95675546,40.74402721,1
9.39,08-08-2023 16:03,-73.99248542,40.7433521,-73.95432785,40.74429587,5
12.37,11-09-2023 20:41,-73.9806186,40.72065026,-73.96682228,40.76628454,3
13.09,28-02-2023 00:28,-74.00337394,40.77432292,-73.96130475,40.72848419,6
3.79,01-06-2023 08:53,-73.98170478,40.7254772,-73.98252859,40.72946444,2
10.25,26-09-2023 22:41,-73.99537057,40.73915882,-73.95482719,40.75759534,2
8.16,28-11-2023 06:19,-73.98905418,40.77700372,-73.96544123,40.75430453,4
13.42,01-07-2023 20:21,-74.00024398,40.77703643,-73.99039536,40.72924028,1
7.87,15-06-2023 12:00,-73.99619674,40.75440627,-74.00790329,40.77113587,4
7.99,19-05-2023 14:45,-74.00540588,40.75791023,-73.97755301,40.73974356,1
5.41,02-04-2023 08:07,-73.95480592,40.74690673,-73.95956098,40.74201804,1
6.83,21-06-2023 18:17,-73.97817536,40.73759265,-73.95835991,40.7452276,4
8,17-02-2023 05:32,-73.98619548,40.73971987,-73.95989288,40.73936211,4
6.8,01-05-2023 00:55,-73.97789825,40.76035111,-73.99711521,40.7534473,4
8.81,25-01-2023 00:54,-73.97230241,40.76514247,-73.98443109,40.74331886,6
10.01,30-09-2023 06:11,-73.95468727,40.76749474,-73.97317045,40.73556608,1
8.89,23-01-2023 06:26,-73.99927842,40.76737709,-73.96994661,40.77426849,3
6.7,11-02-2023 16:16,-73.99226685,40.72547237,-73.98992499,40.73850104,4
7.12,20-12-2023 17:33,-73.95145264,40.74966522,-73.96844146,40.76190934,1
7.07,26-05-2023 06:20,-73.98772842,40.72345353,-73.97454618,40.74083361,4
8.58,03-06-2023 00:47,-74.0086463,40.75297173,-73.97599347,40.7461132,6
8.96,25-08-2023 16:07,-74.00114139,40.74649183,-73.97021851,40.73415661,3
8.37,22-02-2023 08:10,-74.00841968,40.77326225,-73.97379792,40.76513978,3
11.9,23-10-2023 21:54,-73.95060461,40.7410549,-73.99998752,40.7642322,5
9.51,07-05-2023 11:36,-73.99326775,40.72702402,-73.95753502,40.7213344,5
10.35,06-02-2023 10:17,-73.95458743,40.7285795,-73.99556581,40.72361164,3
6.56,04-08-2023 16:25,-73.95024682,40.76569064,-73.96533067,40.77534259,4
7.56,19-11-2023 09:16,-73.97400953,40.75709308,-73.9994126,40.77332961,5
11.12,15-04-2023 23:56,-74.00800822,40.72606736,-73.97034202,40.75036523,6
11.39,08-11-2023 18:06,-74.0051045,40.72504641,-73.95625897,40.74960144,1
6.88,24-06-2023 03:39,-73.98110466,40.76205815,-74.00941737,40.76874545,3
8.23,07-12-2023 06:46,-73.98562968,40.72436578,-73.95121934,40.72830701,4
8.34,24-01-2023 15:35,-73.97362936,40.7693116,-74.00821945,40.75922195,6
8.04,27-01-2023 11:36,-73.98366913,40.76237453,-74.00931794,40.74855898,1
10.04,03-11-2023 15:45,-73.95395539,40.72488093,-73.95854639,40.76459986,3
5.48,15-06-2023 06:56,-73.97791562,40.72509026,-73.96747776,40.72180617,3
10.13,08-01-2023 10:43,-73.96837644,40.77919837,-74.00365136,40.75556353,4
5.12,18-03-2023 23:34,-73.95621088,40.74245625,-73.95375511,40.75340369,4
10.03,04-10-2023 01:35,-74.00118769,40.74223853,-73.96968407,40.7704509,2
4.43,30-10-2023 11:29,-73.99621592,40.76876797,-74.00333739,40.76061018,4
9.46,26-04-2023 20:49,-74.00356088,40.77683491,-73.95836678,40.77280962,1
5.87,30-04-2023 14:34,-74.0016217,40.77916006,-73.98114571,40.7732364,5
7.78,05-07-2023 21:01,-73.97924496,40.76520269,-73.99331198,40.74448984,4
8.6,24-03-2023 13:55,-73.99072924,40.74257558,-73.96049754,40.72824605,4
10.91,08-01-2023 06:41,-73.98460963,40.72501004,-73.96569321,40.75781702,5
6.91,24-03-2023 03:07,-73.95105061,40.76662881,-73.97261737,40.77242477,5
12.08,11-11-2023 14:49,-74.00059774,40.75350425,-73.95608921,40.7244972,6
5.84,14-05-2023 23:19,-73.97755128,40.74545332,-73.95832321,40.7534754,3
12.24,06-10-2023 03:11,-74.00406773,40.77438126,-73.9963925,40.72689997,3
9,14-05-2023 10:45,-73.99089022,40.72667185,-73.95727883,40.72161976,5
6.17,08-04-2023 07:55,-73.97834844,40.74955751,-73.98755761,40.76077812,5
12.05,17-05-2023 19:05,-73.9532021,40.72068122,-73.98409354,40.76091098,5
8.57,06-07-2023 22:44,-73.98652631,40.74811964,-73.95166006,40.75603948,1
13.62,02-07-2023 00:57,-74.0061056,40.7233782,-73.96440754,40.77155337,6
3.27,27-07-2023 21:43,-73.98671031,40.72712907,-73.99071084,40.72485259,2
7.11,04-09-2023 21:45,-74.00125553,40.72705157,-73.97112445,40.72631562,1
6.7,04-08-2023 14:30,-73.99620062,40.75895262,-73.97764054,40.77187213,2
8.18,04-05-2023 04:42,-73.97291456,40.76476269,-74.00300381,40.7501966,3
11.79,12-07-2023 00:59,-74.00595457,40.75500213,-73.95673486,40.73638317,5
6.8,22-05-2023 08:43,-73.98211657,40.77773035,-73.96068711,40.76428942,1
10.09,12-07-2023 21:21,-73.9734323,40.74249223,-73.96333738,40.77366422,6
8.65,06-11-2023 12:22,-73.9846885,40.73714273,-73.9764508,40.7613762,5
4.74,03-11-2023 05:06,-74.00885242,40.77211595,-73.99674975,40.76751596,6
4.92,22-05-2023 00:03,-73.95086884,40.73341575,-73.95696624,40.73694983,6
10.81,21-02-2023 16:17,-73.98797305,40.77779335,-73.98882206,40.73732652,5
14.37,06-07-2023 01:15,-73.96328537,40.72072927,-74.00879291,40.77184743,5
10.67,11-02-2023 03:55,-73.99046121,40.77819273,-73.95109355,40.75689177,1
8.05,16-08-2023 05:55,-73.98149899,40.72258959,-73.95833057,40.73404977,5
9.05,25-09-2023 06:06,-73.98669218,40.77346859,-73.97263918,40.75144971,3
6.96,18-07-2023 06:51,-73.98944765,40.75166207,-74.00925557,40.76115163,2
12.59,17-02-2023 03:45,-74.00868892,40.77957789,-73.99633704,40.73311294,6
10.06,22-07-2023 22:06,-73.98839874,40.72442779,-73.98287701,40.75929438,4
9.34,28-02-2023 20:31,-73.9566306,40.75323126,-73.9723149,40.72252869,3
10.34,17-04-2023 15:49,-73.9685764,40.77815815,-73.96751073,40.7382215,2
8.88,17-06-2023 21:14,-74.00127463,40.75138587,-73.96270364,40.76043831,4
8.62,07-09-2023 02:51,-73.9745307,40.75776392,-73.97666034,40.72896094,5
9.71,15-04-2023 22:47,-73.95646615,40.76174492,-73.97062899,40.73333194,3
7.67,26-11-2023 10:50,-73.96799796,40.74727246,-73.96132544,40.7727456,6
7.81,27-01-2023 01:59,-74.00107894,40.75765348,-73.96680952,40.76045927,6
5.67,15-06-2023 13:11,-73.95793005,40.75505886,-73.95271126,40.74993512,4
11.89,31-03-2023 10:19,-73.99190736,40.77406948,-73.95752125,40.7326536,4
8.51,24-05-2023 11:12,-73.98275543,40.72272678,-73.99983832,40.74048458,4
7.71,09-03-2023 22:05,-73.97843143,40.73685779,-73.95315485,40.75445983,5
14.16,14-10-2023 18:32,-73.9589696,40.77702469,-73.99774944,40.72931876,2
7.95,20-06-2023 17:38,-73.95410355,40.77341583,-73.95052417,40.74890464,2
5.33,18-07-2023 22:01,-73.95422083,40.74733941,-73.96792023,40.74453846,3
9.47,24-06-2023 23:18,-74.00952275,40.75720796,-73.97234811,40.74860124,5
9.31,04-10-2023 11:04,-73.95468669,40.73664287,-73.99054063,40.72633365,2
5.53,22-10-2023 19:15,-74.00673678,40.73128727,-74.00201355,40.72638983,3
9.74,24-09-2023 17:02,-73.99405358,40.7478219,-74.00242962,40.77784666,2
11.43,24-02-2023 05:17,-73.97910073,40.74120113,-73.95800549,40.77876206,1
4.68,03-07-2023 15:51,-73.98120446,40.75501937,-73.98405349,40.74556988,5
11.53,31-03-2023 23:15,-73.97371741,40.72466408,-73.97640889,40.76733973,1
8.8,30-12-2023 12:16,-73.98123323,40.77846369,-73.95408983,40.75934749,2
15.23,04-10-2023 12:43,-73.95393746,40.77917264,-73.99467872,40.72701501,2
9.63,13-02-2023 21:48,-73.99556707,40.7618897,-73.96416375,40.73780072,1
5.83,26-05-2023 19:02,-73.99355852,40.75216578,-73.98177211,40.73881908,5
11.15,12-11-2023 13:12,-73.95475572,40.73857166,-73.99723472,40.75574647,3
9.74,17-03-2023 10:51,-74.00539563,40.7688277,-73.9588217,40.7547986,4
5.54,25-12-2023 22:36,-73.97342635,40.76108387,-73.96920305,40.77541052,6
12.13,30-09-2023 18:28,-73.96909584,40.72975702,-74.0043047,40.76740218,1
4.97,30-03-2023 15:47,-73.9796675,40.77465563,-73.97749457,40.77141086,6
4.27,25-10-2023 14:28,-73.96834609,40.76935223,-73.95889417,40.77347372,5
5.89,20-07-2023 06:10,-73.99963472,40.77698799,-74.00598391,40.7680766,5
8.9,04-12-2023 06:26,-73.95884207,40.76354317,-73.98502351,40.73997288,6
9.94,29-01-2023 13:34,-74.00159846,40.75680491,-73.96168713,40.73290078,4
8.59,28-06-2023 11:12,-73.98595125,40.74509458,-73.95849856,40.75430604,3
11.06,20-02-2023 20:12,-74.00548454,40.77596371,-73.96347823,40.7613741,3
8.58,02-10-2023 00:15,-73.97728734,40.77196383,-73.99165743,40.74319408,2
13.51,19-12-2023 12:20,-73.96981525,40.72271312,-73.97958423,40.77090032,2
14.53,31-08-2023 14:37,-73.9535267,40.72158202,-73.96552332,40.777634,6
8.4,26-11-2023 06:35,-73.96563983,40.7425878,-74.00084473,40.75416374,1
7.88,02-11-2023 19:27,-73.97753383,40.7686332,-73.97430013,40.74739552,6
6.57,05-06-2023 01:15,-73.95404298,40.77923657,-73.96677758,40.77057323,3
6.99,26-11-2023 12:44,-73.98129379,40.72902501,-73.95900049,40.72145617,1
10.86,17-03-2023 05:29,-73.97632766,40.75564784,-74.0032997,40.72774076,2
9.3,16-09-2023 22:45,-73.97423409,40.74285345,-73.99021952,40.77073946,1
5.8,17-06-2023 16:34,-73.98540122,40.77819486,-73.97750076,40.76392172,4
8.89,03-04-2023 17:21,-73.95969104,40.77052714,-73.96793659,40.7449682,6
8.57,11-08-2023 12:36,-73.99888944,40.77029972,-73.96619782,40.77333111,1
6.69,05-03-2023 17:13,-73.97670947,40.74812159,-73.99480445,40.7410875,2
10.83,24-12-2023 08:52,-73.966666,40.74488917,-74.0091674,40.75803072,2
8.03,08-11-2023 13:10,-73.95576143,40.73640442,-73.96837098,40.75806007,4
5.38,24-12-2023 15:45,-73.9569649,40.72338253,-73.95545242,40.73105991,4
11.44,10-04-2023 00:16,-73.97947558,40.77188334,-73.96214898,40.7370911,3
3.96,08-12-2023 23:16,-73.97141031,40.76877406,-73.97265203,40.77496042,4
13.8,09-11-2023 16:45,-73.98634574,40.77998306,-73.95134577,40.73100489,4
12.28,04-06-2023 11:22,-73.98190933,40.77979821,-73.98401299,40.73041448,3
6.53,16-07-2023 11:16,-73.95562405,40.7533259,-73.97849701,40.74877693,4
14.53,07-01-2023 20:30,-73.95415776,40.76613924,-74.00926279,40.72553184,5
4.91,15-07-2023 11:47,-73.95627516,40.77668594,-73.95324292,40.77367757,5
12.62,21-05-2023 09:41,-74.00169775,40.77097884,-73.9749992,40.72600895,5
9.37,02-09-2023 05:56,-73.95899496,40.73484089,-73.986552,40.75699345,4
11.99,07-02-2023 19:57,-73.95309818,40.74703265,-74.00732614,40.74038691,2
12.01,17-11-2023 15:19,-73.98832502,40.72774956,-73.98825486,40.76825637,2
9.25,25-03-2023 06:46,-73.97888122,40.77724306,-74.00978411,40.75538864,3
7.48,04-02-2023 01:25,-73.96325428,40.75637048,-73.99053989,40.74329837,2
12.86,07-10-2023 09:07,-73.97627531,40.73371857,-73.9529127,40.77903238,2
14.25,31-10-2023 08:37,-73.95039099,40.76030204,-74.00074396,40.72397386,3
3.89,23-03-2023 10:44,-73.9826572,40.75708769,-73.97727533,40.75466718,5
11.97,12-10-2023 16:19,-73.96716344,40.74148976,-73.99880296,40.7793741,3
10.02,07-04-2023 21:03,-73.96244453,40.72681346,-73.96299725,40.76145716,2
5.33,07-11-2023 22:47,-73.98035398,40.76029439,-73.97625613,40.76438618,2
11.31,23-09-2023 11:51,-73.95858097,40.75121846,-73.99786584,40.72192547,3
12.52,24-10-2023 07:26,-73.97723072,40.7663391,-73.95802552,40.72128179,4
9.13,20-09-2023 21:16,-73.98530095,40.75120981,-73.96295857,40.72216661,2
10.83,26-12-2023 10:55,-74.00353058,40.77113089,-73.95292192,40.77950343,2
9.09,17-12-2023 14:13,-73.98639519,40.75311441,-74.00996231,40.77877119,3
6.44,12-12-2023 14:42,-73.96596381,40.75365628,-73.98257298,40.74007054,6
10.19,20-01-2023 00:22,-73.95472282,40.77259922,-73.95000952,40.73745891,2
9.67,19-06-2023 09:33,-73.99489924,40.74420897,-73.96132872,40.72875752,6
7.5,22-09-2023 08:23,-73.98868587,40.72804091,-73.96012283,40.73974842,4
8.36,25-07-2023 23:13,-74.00076234,40.72172696,-73.97273205,40.742209,4
2.95,08-06-2023 12:37,-73.96855663,40.76530824,-73.96722602,40.76489697,3
7.12,06-04-2023 22:51,-73.95238869,40.75721857,-73.96168042,40.77197761,1
8.81,04-03-2023 05:31,-73.97154287,40.76224479,-74.00446316,40.76480411,5
9.24,17-10-2023 07:02,-73.97297541,40.73277785,-73.96844516,40.75878851,4
11.91,11-05-2023 21:30,-73.9767906,40.72818229,-73.96107551,40.765954,4
11.48,02-09-2023 02:43,-74.00469266,40.72087268,-74.00754805,40.76430985,5
7.16,10-11-2023 15:39,-73.96622977,40.74103525,-73.99217681,40.74854498,3
8.23,18-06-2023 06:30,-73.97387703,40.75539506,-73.9905593,40.74015108,2
4.86,29-12-2023 15:19,-73.97031139,40.74353464,-73.95872506,40.73696684,3
5.51,22-11-2023 14:34,-73.95607133,40.7462485,-73.96317892,40.76076133,1
4.53,26-11-2023 02:16,-73.96296235,40.77424952,-73.97061471,40.77755825,6
5.32,01-01-2023 17:51,-73.96314508,40.74089533,-73.96171661,40.75486328,1
9.35,01-05-2023 15:26,-73.95436897,40.75083937,-73.98279422,40.77475159,5
12.11,26-10-2023 19:31,-73.9506039,40.76701918,-73.95750716,40.72085376,6
9.19,11-08-2023 18:18,-73.97512304,40.74379257,-73.99594705,40.76766824,1
9.74,03-05-2023 22:06,-74.0034671,40.7573252,-73.96772539,40.77121616,1
7.02,12-07-2023 13:45,-73.98245221,40.77174182,-73.99549493,40.75785963,5
10.34,11-02-2023 05:36,-73.96274393,40.77697124,-74.00760828,40.77604366,5
8.72,12-04-2023 13:40,-74.00833648,40.72882441,-73.99295093,40.75539478,5
12.05,14-06-2023 13:36,-74.00658675,40.77559526,-73.98042559,40.73443221,5
11.3,28-03-2023 11:37,-74.00597053,40.74952698,-73.95939384,40.73294303,5
6.67,02-01-2023 04:51,-73.96613785,40.73549466,-73.97946861,40.75335018,4
9.7,28-02-2023 12:44,-73.97993,40.74754815,-73.99925096,40.77438904,6
16.01,10-11-2023 06:48,-73.98786612,40.77880195,-73.95043404,40.72434208,6
4.75,06-11-2023 05:48,-74.00366298,40.74955709,-73.99379562,40.75626343,2
8.74,26-02-2023 20:34,-73.96606558,40.7397251,-73.95088232,40.76618821,5
11.57,23-10-2023 18:33,-73.99073881,40.75800405,-73.95381992,40.72692412,2
6.7,18-03-2023 23:41,-73.99408056,40.73440874,-73.97745351,40.72700618,1
8.84,25-01-2023 17:35,-73.97086085,40.7245518,-74.00448222,40.74196768,4
5.69,18-08-2023 12:54,-73.97645935,40.72773278,-73.96827511,40.73643287,5
8.6,24-10-2023 04:58,-73.98825536,40.72768275,-73.95925694,40.73189885,6
4.98,13-07-2023 03:27,-73.97151075,40.72911416,-73.98328193,40.73192165,4
3.93,20-06-2023 09:14,-73.99372671,40.72832963,-73.99565757,40.72784014,3
4.1,02-08-2023 08:02,-73.96231018,40.75845248,-73.96183055,40.75665124,2
10.63,25-12-2023 12:45,-73.99624086,40.73091281,-73.97729533,40.76128754,6
7.19,31-01-2023 17:30,-74.00046974,40.74074004,-73.9981422,40.76217617,6
8.62,28-03-2023 01:26,-73.96305364,40.7738073,-73.95302768,40.75194124,6
9.66,14-05-2023 18:33,-73.96752648,40.7484377,-73.95311411,40.77717438,5
6.82,16-07-2023 01:04,-73.99904166,40.76005346,-73.98797702,40.77283197,2
11.55,04-09-2023 02:49,-74.00302525,40.73033919,-74.00615981,40.77745787,2
6.07,28-01-2023 15:17,-73.95969605,40.73153734,-73.97215269,40.74332773,3
13.02,07-11-2023 12:15,-73.96340409,40.72245212,-73.9909664,40.77266699,2
10.72,27-01-2023 16:52,-73.99036456,40.7301361,-74.00601868,40.76577248,1
